EmployeeID,Name,Department,Role,Privilege,InheritedRole,Manager,Salary,JoiningDate
User1227,Employee1227,Marketing,Director,authorize_contracts,,User1299,140097,2011-10-30
User1228,Employee1228,Legal,Analyst,manage_hiring,Executive,,61108,2005-09-27
User1229,Employee1229,Sales,Executive,approve_expense,,,96983,2019-12-06
User1230,Employee1230,Sales,Clerk,view_salary,,User483,37126,2020-02-27
User1231,Employee1231,HR,Clerk,manage_hiring,,User257,74440,2000-08-29
User1232,Employee1232,IT,Assistant,authorize_contracts,,User4964,72898,2005-09-21
User1233,Employee1233,Sales,Executive,authorize_contracts,,User479,125471,2007-07-20
User1234,Employee1234,Legal,Assistant,manage_hiring,,User4675,53972,2016-06-01
User1235,Employee1235,Operations,Auditor,access_database,,,137881,2020-01-30
User1236,Employee1236,Finance,Clerk,approve_expense,,User1492,119452,2005-11-19
User1237,Employee1237,HR,Executive,approve_expense,Auditor,User3895,76513,2005-07-13
User1238,Employee1238,Finance,Manager,manage_hiring,,User2435,130948,2014-06-09
User1239,Employee1239,Finance,Manager,manage_hiring,Manager,User2345,44616,2007-07-31
User1240,Employee1240,IT,Analyst,view_salary,Officer,User3360,61566,2007-01-05
User1241,Employee1241,Operations,Executive,access_database,,User108,36258,2016-10-22
User1242,Employee1242,Sales,Officer,manage_hiring,,,52119,2012-11-14
User1243,Employee1243,Legal,Assistant,access_database,,,92051,2012-09-28
User1244,Employee1244,Operations,Auditor,view_salary,,,92842,2021-07-10
User1245,Employee1245,Marketing,Manager,authorize_contracts,,User3309,43607,2021-04-29
User1246,Employee1246,Operations,Director,access_database,,,130380,2001-08-05
User1247,Employee1247,Operations,Assistant,authorize_contracts,,User1514,98284,2021-08-29
User1248,Employee1248,Sales,Clerk,authorize_contracts,,User652,110963,2016-07-19
User1249,Employee1249,Admin,Clerk,approve_expense,,User1923,116810,2001-12-23
User1250,Employee1250,Legal,Assistant,manage_hiring,,,103244,2014-03-01
User1251,Employee1251,Finance,Clerk,approve_expense,,User4573,91069,2007-11-09
User1252,Employee1252,Admin,Analyst,view_salary,Clerk,User2981,86546,2019-11-18
User1253,Employee1253,Admin,Officer,approve_expense,,User3230,65802,2016-06-13
User1254,Employee1254,Operations,Clerk,approve_expense,Assistant,,114064,2011-04-17
User1255,Employee1255,IT,Manager,access_database,,User96,119472,2008-04-07
User1256,Employee1256,Sales,Manager,access_database,,,138916,2003-09-12
User1257,Employee1257,Legal,Assistant,access_database,,User3870,51360,2015-07-05
User1258,Employee1258,Operations,Executive,manage_hiring,,User3213,80360,2016-02-15
User1259,Employee1259,IT,Executive,manage_hiring,Officer,User4240,132815,2000-07-17
User1260,Employee1260,HR,Assistant,view_salary,Executive,,147059,2017-04-29
User1261,Employee1261,Sales,Assistant,access_database,,,137696,2000-02-26
User1262,Employee1262,Operations,Officer,authorize_contracts,,,82496,2021-09-27
User1263,Employee1263,IT,Manager,manage_hiring,,,117764,2018-02-15
User1264,Employee1264,Sales,Analyst,approve_expense,Director,User1052,82747,2010-05-22
User1265,Employee1265,Marketing,Analyst,authorize_contracts,Assistant,,133781,2012-10-20
User1266,Employee1266,Admin,Analyst,manage_hiring,,,112493,2007-07-23
User1267,Employee1267,Sales,Auditor,manage_hiring,,User1345,93373,2009-08-02
User1268,Employee1268,Operations,Director,access_database,,,42467,2015-03-13
User1269,Employee1269,Legal,Analyst,view_salary,,,62389,2007-09-06
User1270,Employee1270,Finance,Clerk,view_salary,Manager,,143224,2011-01-21
User1271,Employee1271,Operations,Director,authorize_contracts,,User4173,140201,2010-06-06
User1272,Employee1272,Admin,Executive,manage_hiring,,,132234,2008-06-12
User1273,Employee1273,Marketing,Analyst,authorize_contracts,,User3796,60741,2015-08-13
User1274,Employee1274,Operations,Analyst,authorize_contracts,,User4545,35416,2004-07-23
User1275,Employee1275,Operations,Executive,view_salary,,User688,95809,2021-10-19
User1276,Employee1276,Finance,Auditor,view_salary,,User1585,118467,2018-09-28
User1277,Employee1277,Finance,Clerk,approve_expense,,User1653,84037,2000-12-28
User1278,Employee1278,IT,Executive,authorize_contracts,,,66585,2003-11-19
User1279,Employee1279,HR,Executive,view_salary,Clerk,,61963,2010-09-29
User1280,Employee1280,Finance,Director,manage_hiring,,,103465,2009-06-25
User1281,Employee1281,HR,Manager,authorize_contracts,,User481,63880,2018-07-20
User1282,Employee1282,Sales,Manager,view_salary,,User2378,32037,2000-02-09
User1283,Employee1283,HR,Clerk,authorize_contracts,,User859,37335,2005-08-29
User1284,Employee1284,IT,Director,authorize_contracts,,,89260,2020-07-04
User1285,Employee1285,Marketing,Executive,approve_expense,,User2656,51434,2002-03-01
User1286,Employee1286,Sales,Clerk,authorize_contracts,,User4493,52470,2008-10-10
User1287,Employee1287,Sales,Analyst,approve_expense,,,136702,2014-04-23
User1288,Employee1288,Operations,Auditor,manage_hiring,,User4989,41818,2002-03-28
User1289,Employee1289,Operations,Manager,view_salary,,User3879,135095,2000-11-28
User1290,Employee1290,Legal,Director,access_database,,User3236,38171,2021-11-05
User1291,Employee1291,Admin,Clerk,manage_hiring,,User2477,104987,2007-08-16
User1292,Employee1292,HR,Director,manage_hiring,,,98908,2003-12-29
User1293,Employee1293,HR,Assistant,access_database,Assistant,User758,41588,2020-04-09
User1294,Employee1294,Finance,Assistant,approve_expense,,User1227,145485,2006-07-17
User1295,Employee1295,Legal,Manager,approve_expense,,,82750,2005-09-03
User1296,Employee1296,IT,Executive,view_salary,Clerk,User1090,75635,2019-07-14
User1297,Employee1297,Operations,Assistant,manage_hiring,Clerk,User1187,115847,2018-05-19
User1298,Employee1298,Sales,Director,approve_expense,,User2909,67712,2005-05-14
User1299,Employee1299,Legal,Auditor,manage_hiring,,User3248,92940,2003-03-11
User1300,Employee1300,IT,Assistant,approve_expense,,User2198,102966,2005-01-09
User1301,Employee1301,Sales,Executive,authorize_contracts,,User1253,134226,2018-07-02
User1302,Employee1302,HR,Assistant,manage_hiring,,User4365,65056,2010-01-21
User1303,Employee1303,HR,Clerk,approve_expense,,User1564,38966,2005-06-17
User1304,Employee1304,Legal,Assistant,manage_hiring,,,39731,2014-09-02
User1305,Employee1305,Legal,Auditor,manage_hiring,,,118493,2017-02-15
User1306,Employee1306,Sales,Assistant,approve_expense,,User4393,55445,2002-07-26
User1307,Employee1307,Admin,Executive,authorize_contracts,,User1634,113561,2011-02-23
User1308,Employee1308,Legal,Officer,view_salary,Director,,131471,2013-01-16
User1309,Employee1309,Legal,Auditor,approve_expense,Executive,User4636,56693,2005-07-19
User1310,Employee1310,IT,Manager,manage_hiring,,,148614,2016-07-11
User1311,Employee1311,Legal,Assistant,approve_expense,Clerk,User551,87256,2003-06-21
User1312,Employee1312,IT,Director,authorize_contracts,,User629,132259,2021-02-22
User1313,Employee1313,HR,Officer,access_database,,User4661,74597,2002-01-26
User1314,Employee1314,Legal,Clerk,access_database,,,78483,2000-08-10
User1315,Employee1315,Marketing,Analyst,view_salary,,User2469,87698,2004-05-07
User1316,Employee1316,Admin,Assistant,authorize_contracts,,User1680,112547,2008-12-01
User1317,Employee1317,Operations,Officer,authorize_contracts,,User4550,87088,2017-01-25
User1318,Employee1318,Operations,Executive,approve_expense,,,102081,2011-06-25
User1319,Employee1319,IT,Assistant,authorize_contracts,,,49462,2011-03-01
User1320,Employee1320,IT,Director,authorize_contracts,,User1480,100412,2012-01-05
User1321,Employee1321,Legal,Manager,view_salary,,User1851,88103,2005-01-24
User1322,Employee1322,Sales,Analyst,approve_expense,,,148868,2019-07-14
User1323,Employee1323,Finance,Officer,authorize_contracts,,,143615,2016-11-06
User1324,Employee1324,Finance,Clerk,access_database,,User746,114384,2004-05-23
User1325,Employee1325,Operations,Clerk,authorize_contracts,,User3079,133297,2000-12-31
User1326,Employee1326,Operations,Manager,access_database,,,39788,2010-02-05
User1327,Employee1327,IT,Officer,access_database,,,75611,2007-11-24
User1328,Employee1328,HR,Assistant,approve_expense,,,140260,2001-08-29
User1329,Employee1329,Legal,Clerk,authorize_contracts,,User566,120185,2005-09-20
User1330,Employee1330,Admin,Assistant,access_database,,User4755,58892,2000-07-30
User1331,Employee1331,Finance,Analyst,view_salary,,User2912,124343,2005-12-19
User1332,Employee1332,Finance,Analyst,access_database,,User3486,68597,2010-03-21
User1333,Employee1333,IT,Manager,manage_hiring,,,81391,2016-04-16
User1334,Employee1334,Finance,Officer,manage_hiring,,User3119,124110,2021-02-24
User1335,Employee1335,Legal,Director,approve_expense,,,72808,2000-08-19
User1336,Employee1336,Admin,Manager,view_salary,,,89548,2010-12-08
User1337,Employee1337,HR,Officer,manage_hiring,,,94977,2013-10-12
User1338,Employee1338,Finance,Analyst,authorize_contracts,,User2040,38269,2012-08-03
User1339,Employee1339,Admin,Auditor,approve_expense,,,51900,2020-10-26
User1340,Employee1340,Legal,Clerk,manage_hiring,,User1981,39775,2006-12-11
User1341,Employee1341,Admin,Clerk,access_database,,,82361,2008-04-29
User1342,Employee1342,IT,Manager,manage_hiring,,User1857,37872,2014-08-29
User1343,Employee1343,Legal,Manager,manage_hiring,,,126078,2014-11-13
User1344,Employee1344,Admin,Assistant,manage_hiring,Executive,User2304,55366,2020-12-21
User1345,Employee1345,Finance,Manager,manage_hiring,,User1685,95586,2016-06-05
User1346,Employee1346,Operations,Executive,authorize_contracts,,User3824,49955,2008-03-23
User1347,Employee1347,Admin,Director,approve_expense,,User4317,140490,2007-03-01
User1348,Employee1348,Finance,Auditor,approve_expense,,,110580,2008-05-09
User1349,Employee1349,Sales,Auditor,view_salary,,,36245,2012-01-23
User1350,Employee1350,Legal,Auditor,view_salary,,User548,59337,2004-06-14
User1351,Employee1351,HR,Director,view_salary,,User4337,89732,2012-01-20
User1352,Employee1352,Admin,Auditor,authorize_contracts,,User1087,74049,2004-02-22
User1353,Employee1353,Sales,Clerk,manage_hiring,,,138931,2007-09-21
User1354,Employee1354,Marketing,Officer,approve_expense,,User1055,65735,2007-03-20
User1355,Employee1355,Sales,Director,view_salary,Officer,,104307,2020-08-26
User1356,Employee1356,Operations,Director,authorize_contracts,,User1900,85277,2004-10-30
User1357,Employee1357,Finance,Executive,manage_hiring,Officer,User1994,114766,2004-09-09
User1358,Employee1358,IT,Director,manage_hiring,,,117848,2002-03-13
User1359,Employee1359,Admin,Manager,access_database,,User1448,55777,2016-12-07
User1360,Employee1360,Legal,Clerk,view_salary,,,126620,2003-06-22
User1361,Employee1361,Sales,Assistant,approve_expense,,User2311,119459,2008-07-09
User1362,Employee1362,Operations,Clerk,view_salary,Officer,User3524,38508,2018-02-14
User1363,Employee1363,IT,Officer,authorize_contracts,Manager,User2449,122681,2000-07-07
User1364,Employee1364,IT,Manager,authorize_contracts,Officer,User3481,49818,2017-10-12
User1365,Employee1365,Finance,Officer,view_salary,,User2780,121739,2013-10-19
User1366,Employee1366,Admin,Director,access_database,,User3764,44338,2019-10-01
User1367,Employee1367,HR,Director,access_database,Officer,User1023,49496,2021-06-03
User1368,Employee1368,Sales,Clerk,approve_expense,,,118836,2003-05-08
User1369,Employee1369,Admin,Officer,view_salary,,User4858,147223,2003-06-09
User1370,Employee1370,Sales,Officer,view_salary,,,144059,2017-02-12
User1371,Employee1371,Admin,Director,view_salary,,,64630,2009-01-19
User1372,Employee1372,Operations,Executive,access_database,,User4742,100867,2009-12-06
User1373,Employee1373,IT,Director,manage_hiring,Executive,User4775,49442,2014-10-23
User1374,Employee1374,Finance,Auditor,manage_hiring,,User2130,85097,2001-05-10
User1375,Employee1375,HR,Assistant,approve_expense,Analyst,User1658,104855,2000-06-01
User1376,Employee1376,Finance,Analyst,view_salary,,,94726,2006-11-26
User1377,Employee1377,HR,Auditor,access_database,,,47509,2015-10-22
User1378,Employee1378,IT,Auditor,access_database,,User444,40487,2003-07-02
User1379,Employee1379,Legal,Auditor,access_database,,,102697,2001-03-19
User1380,Employee1380,Admin,Clerk,manage_hiring,,,31299,2001-01-20
User1381,Employee1381,Admin,Analyst,view_salary,,,125144,2001-02-01
User1382,Employee1382,HR,Director,manage_hiring,,User1617,149811,2005-02-26
User1383,Employee1383,Marketing,Auditor,view_salary,Officer,User2470,86463,2012-06-27
User1384,Employee1384,IT,Auditor,manage_hiring,,,113445,2019-12-29
User1385,Employee1385,Admin,Executive,view_salary,,,100378,2019-03-06
User1386,Employee1386,HR,Manager,approve_expense,Analyst,,117252,2020-06-05
User1387,Employee1387,HR,Analyst,authorize_contracts,,User1095,103604,2013-09-13
User1388,Employee1388,Marketing,Officer,manage_hiring,,User4397,50096,2009-09-03
User1389,Employee1389,Sales,Assistant,approve_expense,,User1388,102965,2012-08-12
User1390,Employee1390,Finance,Clerk,view_salary,,User2354,72177,2011-01-01
User1391,Employee1391,Sales,Director,access_database,,User653,67987,2009-07-09
User1392,Employee1392,Sales,Auditor,access_database,,User3394,111431,2010-06-25
User1393,Employee1393,Marketing,Director,access_database,Manager,User2271,85072,2001-10-18
User1394,Employee1394,Admin,Executive,access_database,,,36998,2003-12-31
User1395,Employee1395,HR,Analyst,approve_expense,,,85311,2002-10-02
User1396,Employee1396,Admin,Analyst,access_database,,,120606,2021-11-04
User1397,Employee1397,Legal,Analyst,authorize_contracts,,User514,57959,2011-02-05
User1398,Employee1398,IT,Clerk,manage_hiring,,User3251,30620,2007-07-01
User1399,Employee1399,Legal,Executive,manage_hiring,,User3843,118346,2001-08-15
User1400,Employee1400,Admin,Clerk,manage_hiring,,User693,109676,2011-08-06
User1401,Employee1401,Legal,Assistant,approve_expense,,User2395,69669,2009-01-05
User1402,Employee1402,Sales,Auditor,approve_expense,,User1183,89932,2002-01-10
User1403,Employee1403,Finance,Assistant,authorize_contracts,,User4061,53144,2003-12-24
User1404,Employee1404,Admin,Officer,access_database,,User3565,78985,2004-09-27
User1405,Employee1405,Operations,Director,authorize_contracts,,User2748,35971,2004-07-01
User1406,Employee1406,Admin,Analyst,view_salary,,User4787,111680,2021-02-15
User1407,Employee1407,Admin,Director,authorize_contracts,,User2856,72570,2012-10-20
User1408,Employee1408,HR,Director,approve_expense,,User2372,113030,2010-10-31
User1409,Employee1409,Legal,Assistant,view_salary,,User658,133025,2004-03-26
User1410,Employee1410,IT,Assistant,authorize_contracts,Executive,User138,33083,2015-01-06
User1411,Employee1411,Sales,Manager,authorize_contracts,,,57457,2001-05-24
User1412,Employee1412,Finance,Director,view_salary,Officer,User2120,108113,2007-04-01
User1413,Employee1413,Sales,Executive,manage_hiring,,User3931,148448,2021-07-04
User1414,Employee1414,Operations,Executive,approve_expense,,User1458,130117,2009-08-17
User1415,Employee1415,Sales,Assistant,access_database,,User3557,88135,2018-07-16
User1416,Employee1416,Finance,Officer,view_salary,,,119664,2017-04-26
User1417,Employee1417,HR,Analyst,authorize_contracts,,User3458,33035,2004-03-02
User1418,Employee1418,Legal,Assistant,authorize_contracts,,User1940,99865,2004-11-05
User1419,Employee1419,HR,Assistant,approve_expense,,User3786,107874,2002-10-17
User1420,Employee1420,Marketing,Analyst,view_salary,Officer,,48712,2015-05-18
User1421,Employee1421,Sales,Clerk,access_database,,User4084,74176,2002-03-16
User1422,Employee1422,Admin,Assistant,access_database,,User479,127469,2002-11-07
User1423,Employee1423,Operations,Executive,view_salary,,User2751,80692,2015-08-25
User1424,Employee1424,Finance,Executive,view_salary,,User1835,112208,2019-11-16
User1425,Employee1425,IT,Analyst,view_salary,,,148821,2004-11-07
User1426,Employee1426,HR,Manager,approve_expense,,User931,53331,2014-11-15
User1427,Employee1427,Admin,Officer,view_salary,,User1793,52634,2004-10-23
User1428,Employee1428,Sales,Officer,access_database,,User4475,98178,2015-10-24
User1429,Employee1429,Operations,Executive,authorize_contracts,,User4891,36536,2002-06-06
